id,poid,time,organ,max,min,avg,IndustryValue,EnvEmerg,NetIndustryValue,PollutantEmission,WasteGas,RealEstateDev,WasteDisposalVol,NumWasteFactories,MajorEnergyConsumption,IndustryValue_Overall,IndustrialEnterprise
6007,PFOS,2013,gonad1.23,1.23,0.33,0.63,2637,14,3407.07,307647.83,81.67,3962,750.7,40,11678.55,10309,58148
6008,PFOS,2013,whole,10.14,0.33,2.73,2637,14,3407.07,307647.83,81.67,3962,750.7,40,11678.55,10309,58148
6009,PFOS,2013,muscle ,3.78,0.76,1.4,2637,14,3407.07,307647.83,81.67,3962,750.7,40,11678.55,10309,58148
6010,PFOS,2013,liver,10.14,3.44,5.57,2637,14,3407.07,307647.83,81.67,3962,750.7,40,11678.55,10309,58148
6011,PFOS,2013,gonad1.23,1.23,0.33,0.63,2637,14,3407.07,307647.83,81.67,3962,750.7,40,11678.55,10309,58148
6012,PFOS,2013,whole,10.14,0.33,2.73,2637,14,3407.07,307647.83,81.67,3962,750.7,40,11678.55,10309,58148
6013,PFOS,2013,muscle ,3.78,0.76,1.4,2637,14,3407.07,307647.83,81.67,3962,750.7,40,11678.55,10309,58148
6014,PFOS,2013,liver,10.14,3.44,5.57,2637,14,3407.07,307647.83,81.67,3962,750.7,40,11678.55,10309,58148
6015,PFOS,2013,gonad1.23,1.23,0.33,0.63,2637,14,3407.07,307647.83,81.67,3962,750.7,40,11678.55,10309,58148
29493,PFOS,2012,,,,0.0202,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29494,PFOS,2012,,,,0.0119,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29495,PFOS,2012,Muscle,,,0.0085,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29496,PFOS,2012,Muscle,,,0.011,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29497,PFOS,2012,whole (soft part),,,0.0162,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29498,PFOS,2012,whole (soft part),,,0.0003,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29499,PFOS,2012,Muscle,,,0.0005,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29500,PFOS,2012,Muscle,,,0.0102,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29501,PFOS,2012,Muscle,,,0.0155,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29502,PFOS,2012,Muscle,,,0.0139,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29503,PFOS,2012,Muscle,,,0.0035,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29504,PFOS,2012,Muscle,,,0.0007,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29505,PFOS,2012,Muscle,,,0.034,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29506,PFOS,2012,Muscle,,,0.0041,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29507,PFOS,2012,Muscle,,,0.0337,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29508,PFOS,2012,Muscle,,,0.0184,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
35103,PFOS,2015, liver ,,,22,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35111,PFOS,2015, liver ,,,21,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35119,PFOS,2015, liver ,,,5.3,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35127,PFOS,2015, liver ,,,47,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35135,PFOS,2015, liver ,,,68,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35143,PFOS,2015, liver ,,,140,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35151,PFOS,2015, liver ,,,750,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
40994,PFOS,2017,muscle,,,7.98,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40995,PFOS,2017,muscle,,,8.49,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40996,PFOS,2017,muscle,,,13.2,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40997,PFOS,2017,muscle,,,32.7,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40998,PFOS,2017,muscle,,,1.69,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40999,PFOS,2017,muscle,,,5.35,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41000,PFOS,2017,muscle,,,1.37,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41001,PFOS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41002,PFOS,2017,muscle,,,0.11,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41003,PFOS,2017,muscle,,,0.43,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41004,PFOS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41005,PFOS,2017,muscle,,,0.81,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41006,PFOS,2017,muscle,,,5.84,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41007,PFOS,2017,muscle,,,4.47,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41008,PFOS,2017,muscle,,,9.32,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41009,PFOS,2017,muscle,,,1.07,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41010,PFOS,2017,muscle,,,0.9,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41011,PFOS,2017,muscle,,,1.93,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41012,PFOS,2017,muscle,,,9.52,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41013,PFOS,2017,muscle,,,2.66,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41014,PFOS,2017,muscle,,,2.98,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41015,PFOS,2017,muscle,,,3.33,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41016,PFOS,2017,muscle,,,7.21,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41017,PFOS,2017,muscle,,,8.75,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41018,PFOS,2017,muscle,,,2.13,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41019,PFOS,2017,muscle,,,4.7,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41020,PFOS,2017,muscle,,,2.14,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41021,PFOS,2017,muscle,,,2.21,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41022,PFOS,2017,muscle,,,5.6,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41023,PFOS,2017,muscle,,,0.36,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41024,PFOS,2017,muscle,,,10,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41025,PFOS,2017,muscle,,,4.42,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41026,PFOS,2017,muscle,,,10,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41027,PFOS,2017,muscle,,,0.64,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41028,PFOS,2017,muscle,,,2.27,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41029,PFOS,2017,muscle,,,2.84,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41030,PFOS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41031,PFOS,2017,muscle,,,0.38,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41032,PFOS,2017,muscle,,,0.32,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41033,PFOS,2017,muscle,,,0.78,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41034,PFOS,2017,muscle,,,0.94,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
41035,PFOS,2017,muscle,,,0.54,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
43515,PFOS,2015,whole,,,0.77,714,15,3830.4,151733.34,7.12,2784,790.3,26,1165.18,3458.9,50773
43516,PFOS,2015,whole,,,0.25,714,15,3830.4,151733.34,7.12,2784,790.3,26,1165.18,3458.9,50773
43517,PFOS,2015,whole,,,0.12,714,15,3830.4,151733.34,7.12,2784,790.3,26,1165.18,3458.9,50773
43518,PFOS,2015,whole,,,0.31,714,15,3830.4,151733.34,7.12,2784,790.3,26,1165.18,3458.9,50773
43519,PFOS,2015,whole,,,0.8,714,15,3830.4,151733.34,7.12,2784,790.3,26,1165.18,3458.9,50773
43520,PFOS,2015,whole,,,1.95,714,15,3830.4,151733.34,7.12,2784,790.3,26,1165.18,3458.9,50773
43521,PFOS,2015,whole,,,1.6,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43522,PFOS,2015,whole,,,2.15,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43523,PFOS,2015,whole,,,1.72,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43524,PFOS,2015,whole,,,2.04,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43525,PFOS,2015,whole,,,3.81,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43526,PFOS,2015,whole,,,3.02,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43527,PFOS,2015,whole,,,3.93,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43528,PFOS,2015,whole,,,1.36,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43529,PFOS,2015,whole,,,1.52,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
70903,PFOS,2013,muscle,,,1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70912,PFOS,2013,muscle,,,4.31,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70921,PFOS,2013,liver,,,12.5,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70930,PFOS,2013,muscle,,,1.07,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70939,PFOS,2013,liver,,,49.9,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70948,PFOS,2013,muscle,,,14.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70957,PFOS,2013,liver,,,23.6,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70966,PFOS,2013,muscle,,,4.89,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70975,PFOS,2013,egg,,,23.3,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70984,PFOS,2013,muscle,,,8.43,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70993,PFOS,2013,muscle,,,0.45,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71002,PFOS,2013,muscle,,,8.27,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71011,PFOS,2013,muscle,,,1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71020,PFOS,2013,muscle,,,15.9,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71029,PFOS,2013,muscle,,,1.14,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71038,PFOS,2013,muscle,,,0.56,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71047,PFOS,2013,muscle,,,4.63,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71056,PFOS,2013,muscle,,,2.03,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71065,PFOS,2013,muscle,,,7.71,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
2732,PFOSA,2012,muscle,,,0.001,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2733,PFOSA,2012,gill,,,0.73,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2734,PFOSA,2012,kidney,,,1.51,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2735,PFOSA,2012,liver,,,1.47,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2736,PFOSA,2012,egg,,,0.181,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2737,PFOSA,2012,muscle,,,0.0005,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2738,PFOSA,2012,gill,,,1.48,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2739,PFOSA,2012,egg,,,0.239,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2740,PFOSA,2012,muscle,,,0.0035,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2741,PFOSA,2012,gill,,,0.583,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2742,PFOSA,2012,liver,,,2.48,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2743,PFOSA,2012,egg,,,0.969,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2744,PFOSA,2012,muscle,,,0.0007,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2745,PFOSA,2012,gill,,,0.933,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2746,PFOSA,2012,kidney,,,2.65,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2747,PFOSA,2012,liver,,,2.06,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2748,PFOSA,2012,muscle,,,0.034,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2749,PFOSA,2012,gill,,,2.48,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2750,PFOSA,2012,egg,,,0.41,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2751,PFOSA,2012,muscle,,,0.0041,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2752,PFOSA,2012,gill,,,0.48,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2753,PFOSA,2012,kidney,,,11.3,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2754,PFOSA,2012,liver,,,1.93,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2755,PFOSA,2012,muscle,,,0.0184,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2756,PFOSA,2012,gill,,,0.0375,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2757,PFOSA,2012,liver,,,0.0748,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2758,PFOSA,2012,egg,,,0.0258,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2759,PFOSA,2012,muscle,,,0.011,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2760,PFOSA,2012,head,,,0.987,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2761,PFOSA,2012,egg,,,0.041,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2762,PFOSA,2012,muscle,,,0.0085,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2763,PFOSA,2012,head,,,0.328,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2764,PFOSA,2012,egg,,,0.0093,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
35155,PFOSA,2015, liver ,,,,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35161,PFOSA,2015, liver ,,,,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35167,PFOSA,2015, liver ,,,,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35173,PFOSA,2015, liver ,,,0,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35179,PFOSA,2015, liver ,,,0,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35185,PFOSA,2015, liver ,,,0,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35191,PFOSA,2015, liver ,,,0,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
4,PFDA,2010,leaf,,,0.82,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
23,PFDA,2010,leaf,,,0.24,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
29,PFDA,2010,leaf,,,0.51,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
42,PFDA,2010,leaf,,,0.16,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
118,PFDA,2014,stems、leaf,210,60,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
119,PFDA,2014,root,370,140,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
140,PFDA,2014,stems、leaf,60,0,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
141,PFDA,2014,root,60,0,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
162,PFDA,2014,stems、leaf,60,0,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
163,PFDA,2014,root,120,60,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
177,PFDA,2014,whole,770,130,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
188,PFDA,2014,whole,580,130,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
199,PFDA,2014,whole,1260,430,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
2207,PFDA,2010,whole,3.45,0.89,1.41,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2208,PFDA,2010,muscle,3.65,1.36,2.45,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2209,PFDA,2010,muscle,4.12,0.97,3.89,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2210,PFDA,2010,whole,1.95,0.77,1.63,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2211,PFDA,2010,whole,5.3,1.17,3.97,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2212,PFDA,2010,whole,12,2.88,6.17,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2213,PFDA,2010,muscle,5.17,3.62,4.87,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2214,PFDA,2010,whole,4.98,2.61,3.64,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2215,PFDA,2010,muscle,1.96,0.77,1.83,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2216,PFDA,2010,muscle,10.02,2.17,5.57,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2217,PFDA,2010,muscle,23,6.7,10.29,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2534,PFDA,2012,muscle,,,4.45,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2535,PFDA,2012,gill,,,11.9,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2536,PFDA,2012,kidney,,,21.3,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2537,PFDA,2012,liver,,,38.1,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2538,PFDA,2012,egg,,,49.3,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2539,PFDA,2012,muscle,,,4.97,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2540,PFDA,2012,gill,,,22.9,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2541,PFDA,2012,egg,,,30.4,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2542,PFDA,2012,muscle,,,5.98,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2543,PFDA,2012,gill,,,13.5,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2544,PFDA,2012,liver,,,16.7,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2545,PFDA,2012,egg,,,19.7,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2546,PFDA,2012,muscle,,,6.11,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2547,PFDA,2012,gill,,,6.03,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2548,PFDA,2012,kidney,,,21.3,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2549,PFDA,2012,liver,,,38.8,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2550,PFDA,2012,muscle,,,11.1,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2551,PFDA,2012,gill,,,62.8,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2552,PFDA,2012,egg,,,21.3,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2553,PFDA,2012,muscle,,,14.7,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2554,PFDA,2012,gill,,,50,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2555,PFDA,2012,kidney,,,46.2,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2556,PFDA,2012,liver,,,69.4,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2557,PFDA,2012,muscle,,,4.48,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2558,PFDA,2012,gill,,,26.8,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2559,PFDA,2012,liver,,,20,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2560,PFDA,2012,egg,,,16.6,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2561,PFDA,2012,muscle,,,2.41,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2562,PFDA,2012,head,,,4.16,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2563,PFDA,2012,egg,,,10.6,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2564,PFDA,2012,muscle,,,5.38,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2565,PFDA,2012,head,,,20.2,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2566,PFDA,2012,egg,,,59.2,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29397,PFDA,2012,,,,0.348,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29398,PFDA,2012,,,,0.427,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29399,PFDA,2012,Muscle,,,5.38,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29400,PFDA,2012,Muscle,,,2.41,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29401,PFDA,2012,whole (soft part),,,0.222,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29402,PFDA,2012,whole (soft part),,,1.67,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29403,PFDA,2012,Muscle,,,4.97,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29404,PFDA,2012,Muscle,,,1.52,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29405,PFDA,2012,Muscle,,,2.36,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29406,PFDA,2012,Muscle,,,0.502,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29407,PFDA,2012,Muscle,,,5.98,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29408,PFDA,2012,Muscle,,,6.11,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29409,PFDA,2012,Muscle,,,11.1,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29410,PFDA,2012,Muscle,,,14.7,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29411,PFDA,2012,Muscle,,,6.21,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29412,PFDA,2012,Muscle,,,4.48,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
35007,PFDA,2015, liver ,,,2.5,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35021,PFDA,2015, liver ,,,3.3,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35035,PFDA,2015, liver ,,,1.4,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35049,PFDA,2015, liver ,,,0.4,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35063,PFDA,2015, liver ,,,1,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35077,PFDA,2015, liver ,,,0.93,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
